Cue,Target,AFS,AFSS
vendor,commerce,0.023809524,22
vendor,fight,0.023809524,22
vendor,give,0.047619048,22
vendor,hang,0.023809524,22
vendor,merchandise,0.023809524,22
vendor,negotiate,0.023809524,22
vendor,offer,0.023809524,22
vendor,party,0.023809524,22
vendor,promote,0.023809524,22
vendor,scream at,0.023809524,22
vendor,sell,0.166666667,22
vendor,speak,0.023809524,22
vendor,supply,0.023809524,22
vendor,support,0.023809524,22
vendor,talk,0.071428571,22
vendor,trade,0.023809524,22
ventilator,air,0.108108108,16
ventilator,assist,0.027027027,16
ventilator,breahe,0.027027027,16
ventilator,break,0.054054054,16
ventilator,breathe,0.324324324,16
ventilator,buy,0.027027027,16
ventilator,circulate,0.027027027,16
ventilator,flow,0.027027027,16
ventilator,help,0.108108108,16
ventilator,instrument,0.027027027,16
ventilator,keep,0.081081081,16
ventilator,movement,0.027027027,16
ventilator,place,0.027027027,16
ventilator,rebuild,0.027027027,16
ventilator,regulate,0.027027027,16
ventilator,turn,0.054054054,16
veranda,drink,0.083333333,11
veranda,entertain,0.083333333,11
veranda,ga,0.083333333,11
veranda,hold,0.083333333,11
veranda,lounge,0.083333333,11
veranda,read,0.083333333,11
veranda,shelter,0.083333333,11
veranda,sit,0.166666667,11
veranda,socialize,0.083333333,11
veranda,swing,0.083333333,11
veranda,walk,0.083333333,11
vermicelli,burn,0.041666667,7
vermicelli,cook,0.25,7
vermicelli,eat,0.416666667,7
vermicelli,sell,0.083333333,7
vermicelli,share,0.041666667,7
vermicelli,throw,0.125,7
vermicelli,twirl,0.041666667,7
vermouth,burn,0.033333333,19
vermouth,buy,0.066666667,19
vermouth,celebrate,0.033333333,19
vermouth,cook,0.066666667,19
vermouth,develop,0.033333333,19
vermouth,drink,0.266666667,19
vermouth,drown,0.033333333,19
vermouth,dump,0.033333333,19
vermouth,ferment,0.033333333,19
vermouth,fire,0.033333333,19
vermouth,play,0.033333333,19
vermouth,produce,0.033333333,19
vermouth,sell,0.066666667,19
vermouth,spill,0.033333333,19
vermouth,spin,0.033333333,19
vermouth,splash,0.033333333,19
vermouth,sterilize,0.033333333,19
vermouth,taste,0.033333333,19
vermouth,throw,0.066666667,19
vessel,blow,0.022727273,27
vessel,break,0.022727273,27
vessel,clean,0.022727273,27
vessel,clog,0.022727273,27
vessel,connect,0.022727273,27
vessel,contain,0.022727273,27
vessel,cook,0.022727273,27
vessel,dance,0.022727273,27
vessel,drink,0.022727273,27
vessel,drive,0.045454545,27
vessel,enjoy,0.022727273,27
vessel,fight,0.022727273,27
vessel,float,0.022727273,27
vessel,hold,0.113636364,27
vessel,infuse,0.022727273,27
vessel,lay,0.022727273,27
vessel,mend,0.022727273,27
vessel,pilot,0.022727273,27
vessel,ride,0.022727273,27
vessel,sail,0.022727273,27
vessel,sink,0.045454545,27
vessel,sit,0.045454545,27
vessel,sleep,0.022727273,27
vessel,store,0.136363636,27
vessel,transfer,0.022727273,27
vessel,transport,0.136363636,27
vessel,travel,0.022727273,27
vest,buy,0.028571429,20
vest,cant,0.028571429,20
vest,clean,0.028571429,20
vest,cover,0.028571429,20
vest,cut,0.028571429,20
vest,design,0.028571429,20
vest,dry,0.028571429,20
vest,hang,0.028571429,20
vest,keep,0.028571429,20
vest,protect,0.114285714,20
vest,sell,0.028571429,20
vest,step,0.028571429,20
vest,stripe,0.028571429,20
vest,swim,0.028571429,20
vest,take,0.057142857,20
vest,throw,0.028571429,20
vest,warm,0.057142857,20
vest,wash,0.028571429,20
vest,wear,0.314285714,20
vest,zip,0.028571429,20
veterinarian,board,0.047619048,14
veterinarian,care,0.142857143,14
veterinarian,check,0.095238095,14
veterinarian,cure,0.095238095,14
veterinarian,diagnose,0.047619048,14
veterinarian,drop,0.047619048,14
veterinarian,heal,0.047619048,14
veterinarian,help,0.19047619,14
veterinarian,pet,0.047619048,14
veterinarian,run,0.047619048,14
veterinarian,save,0.047619048,14
veterinarian,see,0.047619048,14
veterinarian,surgery,0.047619048,14
veterinarian,work,0.047619048,14
vibrator,alert,0.043478261,18
vibrator,arouse,0.043478261,18
vibrator,comfort,0.043478261,18
vibrator,feel,0.043478261,18
vibrator,hold,0.043478261,18
vibrator,massage,0.086956522,18
vibrator,masturbat,0.043478261,18
vibrator,message,0.043478261,18
vibrator,muscle,0.043478261,18
vibrator,noise,0.043478261,18
vibrator,pleasure,0.173913043,18
vibrator,relax,0.086956522,18
vibrator,ring,0.043478261,18
vibrator,self-pleasure,0.043478261,18
vibrator,stretch,0.043478261,18
vibrator,tool,0.043478261,18
vibrator,touch,0.043478261,18
vibrator,toy,0.043478261,18
videotape,annoy,0.034482759,17
videotape,brag,0.034482759,17
videotape,capture,0.034482759,17
videotape,decorate,0.034482759,17
videotape,eject,0.034482759,17
videotape,hold,0.034482759,17
videotape,memory,0.068965517,17
videotape,pause,0.034482759,17
videotape,play,0.034482759,17
videotape,preserve,0.034482759,17
videotape,record,0.24137931,17
videotape,remember,0.034482759,17
videotape,rewind,0.068965517,17
videotape,share,0.034482759,17
videotape,show,0.034482759,17
videotape,upload,0.034482759,17
videotape,watch,0.172413793,17
viewfinder,avoid,0.023809524,27
viewfinder,click,0.023809524,27
viewfinder,entertain,0.023809524,27
viewfinder,examine,0.023809524,27
viewfinder,explore,0.023809524,27
viewfinder,find,0.095238095,27
viewfinder,focus,0.047619048,27
viewfinder,glance,0.023809524,27
viewfinder,help,0.023809524,27
viewfinder,insert,0.023809524,27
viewfinder,intensify,0.023809524,27
viewfinder,locate,0.047619048,27
viewfinder,look,0.166666667,27
viewfinder,make sense,0.023809524,27
viewfinder,peek,0.023809524,27
viewfinder,photo,0.023809524,27
viewfinder,play,0.023809524,27
viewfinder,press,0.023809524,27
viewfinder,scope,0.023809524,27
viewfinder,search,0.023809524,27
viewfinder,see,0.095238095,27
viewfinder,share,0.023809524,27
viewfinder,sight,0.023809524,27
viewfinder,take,0.047619048,27
viewfinder,view,0.023809524,27
viewfinder,witness,0.023809524,27
viewfinder,zoom,0.023809524,27
village,buy,0.028571429,24
village,create,0.057142857,24
village,employ,0.028571429,24
village,expand,0.057142857,24
village,explore,0.028571429,24
village,gather,0.028571429,24
village,govern,0.028571429,24
village,grow,0.057142857,24
village,host,0.028571429,24
village,invade,0.028571429,24
village,learn,0.028571429,24
village,leave,0.028571429,24
village,liv,0.028571429,24
village,live,0.228571429,24
village,meet,0.028571429,24
village,need,0.028571429,24
village,place,0.028571429,24
village,populate,0.028571429,24
village,raid,0.057142857,24
village,sell,0.028571429,24
village,shrink,0.028571429,24
village,stay,0.028571429,24
village,steal,0.028571429,24
village,trade,0.028571429,24
villager,attack,0.074074074,22
villager,befriend,0.037037037,22
villager,breed,0.037037037,22
villager,chat,0.037037037,22
villager,command,0.037037037,22
villager,converse,0.037037037,22
villager,greet,0.074074074,22
villager,handshake,0.037037037,22
villager,help,0.037037037,22
villager,inhabit,0.037037037,22
villager,kill,0.037037037,22
villager,laugh,0.037037037,22
villager,learn,0.037037037,22
villager,marry,0.037037037,22
villager,pay,0.037037037,22
villager,provide,0.037037037,22
villager,question,0.037037037,22
villager,see,0.111111111,22
villager,speak,0.037037037,22
villager,talk,0.074074074,22
villager,tax,0.037037037,22
villager,tool,0.037037037,22
vinaigrette,burn,0.029411765,16
vinaigrette,clean,0.058823529,16
vinaigrette,cook,0.235294118,16
vinaigrette,dip,0.029411765,16
vinaigrette,dress,0.029411765,16
vinaigrette,drink,0.058823529,16
vinaigrette,eat,0.176470588,16
vinaigrette,flavor,0.029411765,16
vinaigrette,garnish,0.029411765,16
vinaigrette,make,0.058823529,16
vinaigrette,mix,0.029411765,16
vinaigrette,sauce,0.029411765,16
vinaigrette,sprinkle,0.029411765,16
vinaigrette,taste,0.058823529,16
vinaigrette,throw,0.088235294,16
vinaigrette,unstick,0.029411765,16
vine,climb,0.04,17
vine,cut,0.04,17
vine,decorate,0.16,17
vine,eat,0.04,17
vine,fall,0.04,17
vine,grow,0.2,17
vine,hold,0.04,17
vine,pick,0.04,17
vine,plant,0.04,17
vine,promote,0.04,17
vine,pull,0.04,17
vine,scroll,0.04,17
vine,shade,0.04,17
vine,swing,0.08,17
vine,trim,0.04,17
vine,watch,0.04,17
vine,weave,0.04,17
vinegar,bake,0.05,22
vinegar,boil,0.016666667,22
vinegar,clean,0.15,22
vinegar,cook,0.2,22
vinegar,decorate,0.016666667,22
vinegar,die,0.016666667,22
vinegar,dip,0.016666667,22
vinegar,drink,0.066666667,22
vinegar,eat,0.066666667,22
vinegar,experiment,0.066666667,22
vinegar,fly,0.016666667,22
vinegar,keep,0.016666667,22
vinegar,laundry,0.016666667,22
vinegar,mix,0.066666667,22
vinegar,pickle,0.016666667,22
vinegar,pour,0.016666667,22
vinegar,react,0.016666667,22
vinegar,remove,0.066666667,22
vinegar,scrub,0.016666667,22
vinegar,smell,0.05,22
vinegar,stir,0.016666667,22
vinegar,throw,0.016666667,22
vinyl,break,0.02173913,28
vinyl,call,0.02173913,28
vinyl,collect,0.065217391,28
vinyl,create,0.02173913,28
vinyl,decorate,0.086956522,28
vinyl,flex,0.02173913,28
vinyl,flooring,0.02173913,28
vinyl,fun,0.02173913,28
vinyl,gift,0.02173913,28
vinyl,hang,0.02173913,28
vinyl,insulation,0.02173913,28
vinyl,listen,0.130434783,28
vinyl,make,0.02173913,28
vinyl,monogramm,0.02173913,28
vinyl,music,0.086956522,28
vinyl,noise,0.02173913,28
vinyl,paint,0.02173913,28
vinyl,paire,0.02173913,28
vinyl,play,0.108695652,28
vinyl,print,0.043478261,28
vinyl,record,0.02173913,28
vinyl,scratch,0.02173913,28
vinyl,shine,0.02173913,28
vinyl,smash,0.02173913,28
vinyl,spin,0.02173913,28
vinyl,stick,0.02173913,28
vinyl,wallpaper,0.02173913,28
vinyl,wrap,0.02173913,28
viola,calm,0.047619048,11
viola,done,0.047619048,11
viola,happiness,0.047619048,11
viola,listen,0.142857143,11
viola,music,0.19047619,11
viola,play,0.238095238,11
viola,pluck,0.047619048,11
viola,share,0.047619048,11
viola,shred,0.047619048,11
viola,str,0.047619048,11
viola,strum,0.095238095,11
violin,anxiety,0.038461538,14
violin,comfort,0.038461538,14
violin,hold,0.076923077,14
violin,instrument,0.038461538,14
violin,learn,0.038461538,14
violin,listen,0.038461538,14
violin,love,0.038461538,14
violin,music,0.192307692,14
violin,play,0.307692308,14
violin,relax,0.038461538,14
violin,rest,0.038461538,14
violin,smash,0.038461538,14
violin,stroke,0.038461538,14
violin,strum,0.038461538,14
violinist,entertain,0.043478261,12
violinist,hear,0.043478261,12
violinist,help,0.043478261,12
violinist,instrument,0.043478261,12
violinist,listen,0.130434783,12
violinist,music,0.217391304,12
violinist,pay,0.043478261,12
violinist,play,0.260869565,12
violinist,practice,0.043478261,12
violinist,sing,0.043478261,12
violinist,take,0.043478261,12
violinist,watch,0.043478261,12
virgin,alter,0.181818182,8
virgin,consider,0.090909091,8
virgin,create,0.090909091,8
virgin,lead,0.090909091,8
virgin,seek,0.090909091,8
virgin,sex,0.272727273,8
virgin,shave,0.090909091,8
virgin,use,0.090909091,8
visor,block,0.206896552,16
visor,buy,0.034482759,16
visor,conceal,0.034482759,16
visor,cool,0.034482759,16
visor,disguise,0.034482759,16
visor,gift,0.034482759,16
visor,hat,0.068965517,16
visor,hold,0.034482759,16
visor,keep,0.034482759,16
visor,paint,0.034482759,16
visor,protect,0.103448276,16
visor,shade,0.034482759,16
visor,shield,0.034482759,16
visor,throw away,0.034482759,16
visor,wash,0.034482759,16
visor,wear,0.206896552,16
vitamin,advertise,0.018181818,30
vitamin,bite,0.018181818,30
vitamin,chew,0.054545455,30
vitamin,consume,0.018181818,30
vitamin,crush,0.018181818,30
vitamin,digest,0.036363636,30
vitamin,drink,0.054545455,30
vitamin,drop,0.018181818,30
vitamin,eat,0.127272727,30
vitamin,extract,0.018181818,30
vitamin,feel,0.018181818,30
vitamin,gain,0.018181818,30
vitamin,give,0.036363636,30
vitamin,immunity,0.018181818,30
vitamin,ingest,0.018181818,30
vitamin,make,0.036363636,30
vitamin,medicine,0.018181818,30
vitamin,nourish,0.018181818,30
vitamin,nutrient,0.018181818,30
vitamin,obtain,0.018181818,30
vitamin,pleasure,0.018181818,30
vitamin,receive,0.018181818,30
vitamin,regulate,0.018181818,30
vitamin,shake,0.018181818,30
vitamin,strength,0.018181818,30
vitamin,supplement,0.090909091,30
vitamin,support,0.018181818,30
vitamin,swallow,0.072727273,30
vitamin,take,0.109090909,30
vitamin,throw,0.018181818,30
vitamins,blend,0.035087719,30
vitamins,boost,0.01754386,30
vitamins,buy,0.035087719,30
vitamins,chew,0.035087719,30
vitamins,consume,0.01754386,30
vitamins,cook,0.01754386,30
vitamins,crush,0.052631579,30
vitamins,digest,0.01754386,30
vitamins,eat,0.105263158,30
vitamins,feel,0.01754386,30
vitamins,give,0.070175439,30
vitamins,health,0.087719298,30
vitamins,improve,0.035087719,30
vitamins,inject,0.01754386,30
vitamins,maintain,0.01754386,30
vitamins,make,0.01754386,30
vitamins,medicine,0.01754386,30
vitamins,mix,0.01754386,30
vitamins,pee,0.01754386,30
vitamins,prescribe,0.035087719,30
vitamins,protect,0.01754386,30
vitamins,return,0.01754386,30
vitamins,sell,0.01754386,30
vitamins,stay,0.01754386,30
vitamins,strength,0.01754386,30
vitamins,supplement,0.01754386,30
vitamins,swallow,0.052631579,30
vitamins,take,0.122807018,30
vitamins,throw away,0.01754386,30
vitamins,treatment,0.01754386,30
vocalist,admire,0.033333333,22
vocalist,audition,0.033333333,22
vocalist,calm,0.033333333,22
vocalist,check,0.033333333,22
vocalist,describe,0.033333333,22
vocalist,enjoy,0.033333333,22
vocalist,entertain,0.033333333,22
vocalist,harmonize,0.033333333,22
vocalist,hear,0.033333333,22
vocalist,learn,0.033333333,22
vocalist,listen,0.066666667,22
vocalist,perform,0.066666667,22
vocalist,play,0.033333333,22
vocalist,record,0.033333333,22
vocalist,see,0.033333333,22
vocalist,serenade,0.033333333,22
vocalist,sing,0.233333333,22
vocalist,sound,0.033333333,22
vocalist,speak,0.033333333,22
vocalist,stress,0.033333333,22
vocalist,talk,0.033333333,22
vocalist,yell,0.033333333,22
vodka,bake,0.015873016,32
vodka,brew,0.015873016,32
vodka,burn,0.015873016,32
vodka,buy,0.015873016,32
vodka,celebrate,0.015873016,32
vodka,clean,0.015873016,32
vodka,cocktail,0.015873016,32
vodka,cook,0.047619048,32
vodka,cope,0.015873016,32
vodka,disinfect,0.015873016,32
vodka,display,0.015873016,32
vodka,drink,0.285714286,32
vodka,drop,0.015873016,32
vodka,drug,0.015873016,32
vodka,drunk,0.047619048,32
vodka,dump,0.015873016,32
vodka,give,0.015873016,32
vodka,mix,0.079365079,32
vodka,pour,0.015873016,32
vodka,puke,0.031746032,32
vodka,rape,0.015873016,32
vodka,serve,0.015873016,32
vodka,share,0.015873016,32
vodka,shoot,0.015873016,32
vodka,sip,0.015873016,32
vodka,slosh,0.015873016,32
vodka,spill,0.063492063,32
vodka,spit,0.015873016,32
vodka,store,0.015873016,32
vodka,throw,0.047619048,32
vodka,throw away,0.015873016,32
vodka,warm,0.015873016,32
volleyball,balance,0.018518519,30
volleyball,bounce,0.018518519,30
volleyball,break,0.018518519,30
volleyball,bump,0.018518519,30
volleyball,catch,0.018518519,30
volleyball,check,0.018518519,30
volleyball,compress,0.018518519,30
volleyball,destroy,0.018518519,30
volleyball,drop,0.018518519,30
volleyball,exercise,0.018518519,30
volleyball,game,0.018518519,30
volleyball,grab,0.018518519,30
volleyball,hit,0.111111111,30
volleyball,hold,0.018518519,30
volleyball,kick,0.037037037,30
volleyball,kill,0.018518519,30
volleyball,play,0.12962963,30
volleyball,poke,0.018518519,30
volleyball,pop,0.018518519,30
volleyball,practice,0.037037037,30
volleyball,punt,0.018518519,30
volleyball,roll,0.055555556,30
volleyball,slap,0.018518519,30
volleyball,spike,0.074074074,30
volleyball,step on,0.018518519,30
volleyball,stomp,0.018518519,30
volleyball,throw,0.092592593,30
volleyball,toss,0.055555556,30
volleyball,volley,0.018518519,30
volleyball,watch,0.018518519,30
vomit,bother,0.0625,14
vomit,clean,0.125,14
vomit,expel,0.0625,14
vomit,feel,0.125,14
vomit,flush,0.0625,14
vomit,lesson,0.0625,14
vomit,measure,0.0625,14
vomit,puke,0.0625,14
vomit,release,0.0625,14
vomit,rid,0.0625,14
vomit,see,0.0625,14
vomit,throw up,0.0625,14
vomit,vomit,0.0625,14
vomit,wipe,0.0625,14
voter,argue,0.05,15
voter,contribute,0.05,15
voter,decide,0.05,15
voter,elect,0.05,15
voter,give,0.1,15
voter,pass,0.05,15
voter,provide,0.05,15
voter,register,0.05,15
voter,represent,0.05,15
voter,share,0.05,15
voter,speak,0.05,15
voter,speech,0.05,15
voter,talk,0.05,15
voter,voice,0.05,15
voter,vote,0.25,15
vulva,clean,0.1,9
vulva,feel,0.1,9
vulva,give,0.1,9
vulva,please,0.1,9
vulva,pleasure,0.1,9
vulva,protect,0.1,9
vulva,pump,0.1,9
vulva,sex,0.2,9
vulva,touch,0.1,9
wafer,bake,0.043478261,31
wafer,break,0.028985507,31
wafer,build,0.014492754,31
wafer,buy,0.043478261,31
wafer,coa,0.014492754,31
wafer,cook,0.043478261,31
wafer,crumble,0.014492754,31
wafer,crunch,0.043478261,31
wafer,crush,0.028985507,31
wafer,decorate,0.028985507,31
wafer,dip,0.014492754,31
wafer,eat,0.289855072,31
wafer,enjoy,0.028985507,31
wafer,give,0.028985507,31
wafer,hold,0.028985507,31
wafer,manufacture,0.014492754,31
wafer,mix,0.014492754,31
wafer,play,0.014492754,31
wafer,processe,0.014492754,31
wafer,savor,0.014492754,31
wafer,sell,0.028985507,31
wafer,share,0.028985507,31
wafer,smash,0.014492754,31
wafer,smell,0.043478261,31
wafer,snack,0.028985507,31
wafer,snap,0.014492754,31
wafer,swallow,0.014492754,31
wafer,taste,0.014492754,31
wafer,throw up,0.014492754,31
wafer,touch,0.014492754,31
wafer,wrap,0.014492754,31
waffle,burn,0.032258065,20
waffle,butter,0.032258065,20
waffle,cook,0.032258065,20
waffle,create,0.032258065,20
waffle,cut,0.064516129,20
waffle,digest,0.032258065,20
waffle,dry,0.032258065,20
waffle,eat,0.290322581,20
waffle,feed,0.032258065,20
waffle,flip,0.032258065,20
waffle,freeze,0.032258065,20
waffle,make,0.096774194,20
waffle,pour,0.032258065,20
waffle,put,0.032258065,20
waffle,shape,0.032258065,20
waffle,soak,0.032258065,20
waffle,tear,0.032258065,20
waffle,throw,0.032258065,20
waffle,throw away,0.032258065,20
waffle,warm,0.032258065,20
wagon,carry,0.222222222,15
wagon,decorate,0.037037037,15
wagon,drag,0.037037037,15
wagon,drive,0.074074074,15
wagon,hold,0.037037037,15
wagon,live,0.037037037,15
wagon,move,0.037037037,15
wagon,package,0.037037037,15
wagon,pull,0.074074074,15
wagon,ride,0.185185185,15
wagon,roll,0.037037037,15
wagon,steer,0.037037037,15
wagon,store,0.037037037,15
wagon,transport,0.074074074,15
wagon,travel,0.037037037,15
waist,cover,0.105263158,14
waist,dance,0.052631579,14
waist,expand,0.052631579,14
waist,grab,0.052631579,14
waist,hang,0.052631579,14
waist,hold,0.210526316,14
waist,hula hoop,0.105263158,14
waist,measure,0.052631579,14
waist,shrink,0.052631579,14
waist,slim,0.052631579,14
waist,tickle,0.052631579,14
waist,twist,0.052631579,14
waist,uncover,0.052631579,14
waist,wear,0.052631579,14
waistband,fall,0.041666667,14
waistband,fit,0.041666667,14
waistband,hide,0.041666667,14
waistband,hold,0.208333333,14
waistband,keep,0.166666667,14
waistband,loose,0.041666667,14
waistband,measure,0.083333333,14
waistband,squeeze,0.041666667,14
waistband,stretch,0.041666667,14
waistband,take,0.041666667,14
waistband,tie,0.041666667,14
waistband,tighten,0.083333333,14
waistband,weapon,0.041666667,14
waistband,wear,0.083333333,14
waistcoat,buy,0.1,8
waistcoat,create,0.1,8
waistcoat,gather,0.1,8
waistcoat,hold,0.1,8
waistcoat,party,0.1,8
waistcoat,pouring,0.1,8
waistcoat,sell,0.1,8
waistcoat,wear,0.3,8
waiter,advice,0.022727273,24
waiter,ask,0.090909091,24
waiter,attend,0.022727273,24
waiter,bring,0.068181818,24
waiter,complain,0.022727273,24
waiter,converse,0.022727273,24
waiter,deliver,0.022727273,24
waiter,direct,0.022727273,24
waiter,eat,0.022727273,24
waiter,food,0.045454545,24
waiter,give,0.022727273,24
waiter,help,0.045454545,24
waiter,listen,0.022727273,24
waiter,look,0.022727273,24
waiter,order,0.068181818,24
waiter,pay,0.022727273,24
waiter,place,0.022727273,24
waiter,provide,0.022727273,24
waiter,serve,0.136363636,24
waiter,take,0.068181818,24
waiter,talk,0.090909091,24
waiter,throw,0.022727273,24
waiter,tip,0.045454545,24
waiter,wait,0.022727273,24
waitress,accept,0.022727273,26
waitress,ask,0.090909091,26
waitress,befriend,0.022727273,26
waitress,bring,0.022727273,26
waitress,clean,0.045454545,26
waitress,collect,0.022727273,26
waitress,complain,0.022727273,26
waitress,deliver,0.022727273,26
waitress,give,0.022727273,26
waitress,help,0.022727273,26
waitress,learn,0.022727273,26
waitress,mean,0.022727273,26
waitress,order,0.113636364,26
waitress,pay,0.090909091,26
waitress,provide,0.022727273,26
waitress,question,0.022727273,26
waitress,receive,0.022727273,26
waitress,refill,0.022727273,26
waitress,serve,0.113636364,26
waitress,service,0.022727273,26
waitress,take,0.022727273,26
waitress,talk,0.022727273,26
waitress,thank,0.022727273,26
waitress,tip,0.090909091,26
waitress,wait,0.022727273,26
waitress,work,0.022727273,26
walker,aid,0.012345679,33
walker,assist,0.049382716,33
walker,balance,0.037037037,33
walker,buy,0.012345679,33
walker,drop,0.012345679,33
walker,exercise,0.024691358,33
walker,give,0.012345679,33
walker,grip,0.012345679,33
walker,guide,0.024691358,33
walker,hear,0.012345679,33
walker,help,0.135802469,33
walker,hit,0.012345679,33
walker,hold,0.037037037,33
walker,kill,0.012345679,33
walker,lean,0.024691358,33
walker,maintain,0.012345679,33
walker,move,0.037037037,33
walker,need,0.012345679,33
walker,play,0.012345679,33
walker,provide,0.012345679,33
walker,push,0.012345679,33
walker,run,0.012345679,33
walker,see,0.012345679,33
walker,sit,0.037037037,33
walker,skate,0.012345679,33
walker,squish,0.012345679,33
walker,stand,0.049382716,33
walker,support,0.037037037,33
walker,talk,0.012345679,33
walker,throw,0.049382716,33
walker,transport,0.012345679,33
walker,walk,0.185185185,33
walker,weapon,0.037037037,33
wall,barrier,0.022222222,32
wall,block,0.022222222,32
wall,break,0.044444444,32
wall,build,0.044444444,32
wall,climb,0.022222222,32
wall,construct,0.022222222,32
wall,decorate,0.022222222,32
wall,defense,0.022222222,32
wall,destroy,0.022222222,32
wall,draw,0.022222222,32
wall,drive,0.022222222,32
wall,exercise,0.022222222,32
wall,hang,0.066666667,32
wall,hide,0.022222222,32
wall,hit,0.022222222,32
wall,hold,0.022222222,32
wall,keep,0.044444444,32
wall,kick,0.044444444,32
wall,lean,0.022222222,32
wall,paint,0.066666667,32
wall,protect,0.044444444,32
wall,provide,0.022222222,32
wall,punch,0.022222222,32
wall,run,0.044444444,32
wall,separate,0.044444444,32
wall,seperate,0.022222222,32
wall,shelter,0.044444444,32
wall,sit,0.022222222,32
wall,structure,0.022222222,32
wall,support,0.044444444,32
wall,tear,0.022222222,32
wall,touch,0.022222222,32
wallboard,break,0.033333333,19
wallboard,cut,0.033333333,19
wallboard,dartboard,0.033333333,19
wallboard,decorate,0.033333333,19
wallboard,draw,0.033333333,19
wallboard,hang,0.1,19
wallboard,list,0.1,19
wallboard,mount,0.066666667,19
wallboard,note,0.033333333,19
wallboard,organize,0.033333333,19
wallboard,paint,0.066666667,19
wallboard,pin,0.1,19
wallboard,put,0.033333333,19
wallboard,remind,0.033333333,19
wallboard,seal,0.033333333,19
wallboard,stick,0.033333333,19
wallboard,take,0.033333333,19
wallboard,tape,0.033333333,19
wallboard,write,0.133333333,19
wallet,buy,0.036585366,22
wallet,carry,0.06097561,22
wallet,drop,0.012195122,22
wallet,flip,0.012195122,22
wallet,fold,0.024390244,22
wallet,hold,0.280487805,22
wallet,identify,0.024390244,22
wallet,keep,0.048780488,22
wallet,license,0.012195122,22
wallet,lose,0.06097561,22
wallet,money,0.109756098,22
wallet,organize,0.024390244,22
wallet,place,0.024390244,22
wallet,protect,0.012195122,22
wallet,purchase,0.012195122,22
wallet,retrieve,0.012195122,22
wallet,sell,0.024390244,22
wallet,sit,0.012195122,22
wallet,steal,0.048780488,22
wallet,store,0.085365854,22
wallet,stuff,0.012195122,22
wallet,throw,0.048780488,22
wallpaper,apply,0.016393443,29
wallpaper,brighten,0.016393443,29
wallpaper,bring,0.016393443,29
wallpaper,buy,0.016393443,29
wallpaper,clean,0.016393443,29
wallpaper,cover,0.049180328,29
wallpaper,cut,0.032786885,29
wallpaper,decorate,0.213114754,29
wallpaper,design,0.016393443,29
wallpaper,designe,0.016393443,29
wallpaper,draw,0.016393443,29
wallpaper,flatten,0.016393443,29
wallpaper,hang,0.114754098,29
wallpaper,hold,0.032786885,29
wallpaper,look,0.016393443,29
wallpaper,nai,0.016393443,29
wallpaper,past,0.032786885,29
wallpaper,peel,0.016393443,29
wallpaper,photography,0.016393443,29
wallpaper,place,0.016393443,29
wallpaper,press,0.016393443,29
wallpaper,rip,0.032786885,29
wallpaper,roll,0.032786885,29
wallpaper,sell,0.016393443,29
wallpaper,stick,0.06557377,29
wallpaper,take,0.016393443,29
wallpaper,tear,0.049180328,29
wallpaper,tire,0.016393443,29
wallpaper,wrap,0.049180328,29
walnut,add,0.020408163,22
walnut,bake,0.102040816,22
walnut,boil,0.020408163,22
walnut,buy,0.040816327,22
walnut,catch,0.020408163,22
walnut,chop,0.020408163,22
walnut,cook,0.12244898,22
walnut,crack,0.020408163,22
walnut,craft,0.020408163,22
walnut,crush,0.102040816,22
walnut,decorate,0.020408163,22
walnut,eat,0.204081633,22
walnut,enjoy,0.020408163,22
walnut,flavor,0.020408163,22
walnut,food,0.040816327,22
walnut,harvest,0.020408163,22
walnut,involve,0.020408163,22
walnut,make,0.020408163,22
walnut,roast,0.040816327,22
walnut,sell,0.040816327,22
walnut,throw,0.040816327,22
walnut,throw away,0.020408163,22
walrus,eat,0.142857143,12
walrus,entertain,0.071428571,12
walrus,exhibit,0.071428571,12
walrus,feed,0.071428571,12
walrus,insulate,0.071428571,12
walrus,observe,0.071428571,12
walrus,pet,0.142857143,12
walrus,photograph,0.071428571,12
walrus,see,0.071428571,12
walrus,spot,0.071428571,12
walrus,study,0.071428571,12
walrus,write,0.071428571,12
wand,attack,0.022727273,29
wand,break,0.045454545,29
wand,cast,0.045454545,29
wand,curl,0.068181818,29
wand,defense,0.022727273,29
wand,direct,0.022727273,29
wand,dress,0.022727273,29
wand,drop,0.022727273,29
wand,energy,0.022727273,29
wand,establish,0.022727273,29
wand,fun,0.022727273,29
wand,hit,0.022727273,29
wand,hold,0.022727273,29
wand,magic,0.181818182,29
wand,perform,0.022727273,29
wand,play,0.022727273,29
wand,point,0.022727273,29
wand,reach,0.022727273,29
wand,reveal,0.022727273,29
wand,spell,0.045454545,29
wand,stir,0.022727273,29
wand,submit,0.022727273,29
wand,throw,0.045454545,29
wand,toss,0.022727273,29
wand,twirl,0.022727273,29
wand,wav,0.022727273,29
wand,wave,0.068181818,29
wand,whip,0.022727273,29
wand,wish,0.022727273,29
warden,authority,0.032258065,24
warden,boss,0.032258065,24
warden,bring,0.032258065,24
warden,check,0.032258065,24
warden,control,0.032258065,24
warden,enforce,0.032258065,24
warden,fight,0.032258065,24
warden,find,0.032258065,24
warden,guard,0.096774194,24
warden,help,0.032258065,24
warden,hire,0.032258065,24
warden,lead,0.032258065,24
warden,monitor,0.032258065,24
